ANIO|CLAVE DEL FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO UTILIZADO|TIPO CLIENTE O USUARIO|ACTIVIDAD ECONOMICA|TIPO MONEDA|TIPO DE INSTRUMENTO MONETARIO|OPERACION DE ENTRADA-SALIDA|NUMERO DE OPERACIONES|MONTO DE LAS OPERACIONES
2025|B|12345|3|01|211011|1|8|2|434|28680
2025|B|12345|3|01|212019|1|8|2|233|35482
2025|B|12345|3|01|213017|1|8|2|26|1650
2025|B|12345|3|01|214015|1|8|2|40|2440
2025|B|12345|3|01|219015|1|8|2|178|11568
2025|B|12345|3|01|219908|1|8|2|98|7817
2025|B|12345|3|01|221010|1|8|2|49|2270
2025|B|12345|3|01|222018|1|8|2|43|3365
2025|B|12345|3|01|223016|1|8|2|67|4525
2025|B|12345|3|01|231019|1|8|2|26|1650
2025|B|12345|3|01|232017|1|8|2|27|1790
2025|B|12345|3|01|259011|1|8|2|122|7840
2025|B|12345|3|01|311019|1|8|2|133|9285
2025|B|12345|3|01|313015|1|8|2|411|56214
2025|B|12345|3|01|329905|1|8|2|26|1650
2025|B|12345|3|01|391011|1|8|2|26|1650
2025|B|12345|3|01|511015|1|8|2|15|1085
2025|B|12345|3|01|1111012|1|8|2|820|60729
2025|B|12345|3|01|1211010|1|8|2|3|120
2025|B|12345|3|01|1211028|1|8|2|98|8315
2025|B|12345|3|01|1211903|1|8|2|26|1650
2025|B|12345|3|01|1311018|1|8|2|15|1085
2025|B|12345|3|01|1329904|1|8|2|80|5131
2025|B|12345|3|01|1411016|1|8|2|26|1650
2025|B|12345|3|01|1413012|1|8|2|15|1085
2025|B|12345|3|01|1419010|1|8|2|52|3300
2025|B|12345|3|01|1439018|1|8|2|41|2735
2025|B|12345|3|01|2011013|1|8|2|6|255
2025|B|12345|3|01|2012011|1|8|2|127|24080
2025|B|12345|3|15|2012011|1|8|2|26|1650
2025|B|12345|3|01|2012029|1|8|2|54|3385
2025|B|12345|3|01|2012037|1|8|2|4|1650
2025|B|12345|3|01|2012045|1|8|2|4|715
2025|B|12345|3|01|2013027|1|8|2|26|1650
2025|B|12345|3|01|2029024|1|8|2|78|4950
2025|B|12345|3|01|2029032|1|8|2|24|1460
2025|B|12345|3|01|2041010|1|8|2|15|1085
2025|B|12345|3|01|2049014|1|8|2|133|8548
2025|B|12345|3|01|2049022|1|8|2|123|7400
2025|B|12345|3|01|2049030|1|8|2|54|3385
2025|B|12345|3|01|2051019|1|8|2|15|1085
2025|B|12345|3|01|2051027|1|8|2|127|8220
2025|B|12345|3|01|2052017|1|8|2|15|1085
2025|B|12345|3|01|2061018|1|8|2|4|805
2025|B|12345|3|01|2071017|1|8|2|586|65295
2025|B|12345|3|01|2072023|1|8|2|64|5769
2025|B|12345|3|01|2082014|1|8|2|6|392
2025|B|12345|3|01|2089010|1|8|2|22|1480
2025|B|12345|3|01|2092021|1|8|2|5|5102
2025|B|12345|3|01|2093011|1|8|2|496|33876
2025|B|12345|3|05|2093011|1|8|2|26|1650
2025|B|12345|3|01|2094019|1|8|2|26|1650
2025|B|12345|3|01|2094027|1|8|2|162|11085
2025|B|12345|3|01|2097013|1|8|2|103|6460
2025|B|12345|3|01|2098029|1|8|2|52|3300
2025|B|12345|3|01|2099043|1|8|2|348|25155
2025|B|12345|3|01|2111011|1|8|2|26|1650
2025|B|12345|3|01|2114023|1|8|2|26|1650
2025|B|12345|3|01|2122018|1|8|2|193|12360
2025|B|12345|3|01|2131019|1|8|2|26|1650
2025|B|12345|3|01|2131027|1|8|2|46|2923
2025|B|12345|3|01|2131043|1|8|2|52|3195
2025|B|12345|3|01|2313039|1|8|2|52|3300
2025|B|12345|3|01|2317015|1|8|2|26|1650
2025|B|12345|3|01|2317031|1|8|2|26|1650
2025|B|12345|3|01|2392025|1|8|2|32|1905
2025|B|12345|3|01|2394021|1|8|2|15|1085
2025|B|12345|3|01|2411015|1|8|2|78|4950
2025|B|12345|3|01|2411023|1|8|2|103|18551
2025|B|12345|3|01|2412013|1|8|2|208|13200
2025|B|12345|3|01|2412039|1|8|2|26|1650
2025|B|12345|3|01|2415017|1|8|2|363|24195
2025|B|12345|3|01|2419069|1|8|2|65|4950
2025|B|12345|3|01|2432011|1|8|2|2763|218112
2025|B|12345|3|01|2519017|1|8|2|43|3365
2025|B|12345|3|01|2612019|1|8|2|52|3300
2025|B|12345|3|15|2612019|1|8|2|26|1650
2025|B|12345|3|01|2621010|1|8|2|54|3580
2025|B|12345|3|01|2633015|1|8|2|26|1650
2025|B|12345|3|05|2639013|1|8|2|26|1650
2025|B|12345|3|01|2639039|1|8|2|93|5580
2025|B|12345|3|01|2711019|1|8|2|160|11160
2025|B|12345|3|01|2812015|1|8|2|196|13843
2025|B|12345|3|01|2829010|1|8|2|53|3440
2025|B|12345|3|01|2829028|1|8|2|26|1650
2025|B|12345|3|01|2921048|1|8|2|26|1650
2025|B|12345|3|01|2921056|1|8|2|26|1650
2025|B|12345|3|01|2929018|1|8|2|26|1650
2025|B|12345|3|01|2929026|1|8|2|2|426
2025|B|12345|3|01|3011038|1|8|2|26|1650
2025|B|12345|3|01|3021011|1|8|2|26|1650
2025|B|12345|3|01|3032018|1|8|2|4|1650
2025|B|12345|3|01|3041019|1|8|2|78|4950
2025|B|12345|3|01|3051026|1|8|2|9|915
2025|B|12345|3|01|3062015|1|8|2|26|1650
2025|B|12345|3|01|3071016|1|8|2|26|1650
2025|B|12345|3|01|3112018|1|8|2|26|1650
2025|B|12345|3|01|3113016|1|8|2|6|392
2025|B|12345|3|01|3212024|1|8|2|106|6903
2025|B|12345|3|01|3219012|1|8|2|57|4950
2025|B|12345|3|01|3221017|1|8|2|26|1650
2025|B|12345|3|01|3222015|1|8|2|3|1160
2025|B|12345|3|01|3229029|1|8|2|28|1735
2025|B|12345|3|01|3319010|1|8|2|6|695
2025|B|12345|3|01|3319028|1|8|2|28|1735
2025|B|12345|3|01|3319036|1|8|2|2|508
2025|B|12345|3|01|3321015|1|8|2|99|5925
2025|B|12345|3|01|3323029|1|8|2|202|12423
2025|B|12345|3|01|3323045|1|8|2|281|18334
2025|B|12345|3|01|3324019|1|8|2|19|1397
2025|B|12345|3|01|3331014|1|8|2|41|2735
2025|B|12345|3|01|3341013|1|8|2|4|715
2025|B|12345|3|01|3342011|1|8|2|29|1875
2025|B|12345|3|01|3354909|1|8|2|7|700
2025|B|12345|3|01|3354917|1|8|2|1|140
2025|B|12345|3|01|3411022|1|8|2|36|2245
2025|B|12345|3|01|3411030|1|8|2|56|4950
2025|B|12345|3|01|3421013|1|8|2|26|1650
2025|B|12345|3|01|3511012|1|8|2|28|1735
2025|B|12345|3|01|3516038|1|8|2|447|28240
2025|B|12345|3|01|3516054|1|8|2|240|25505
2025|B|12345|3|01|3521037|1|8|2|68|5675
2025|B|12345|3|01|3531010|1|8|2|244|15365
2025|B|12345|3|01|3591022|1|8|2|52|3300
2025|B|12345|3|01|3593010|1|8|2|213|13655
2025|B|12345|3|01|3593028|1|8|2|26|1650
2025|B|12345|3|15|3593028|1|8|2|26|1650
2025|B|12345|3|01|3593036|1|8|2|25|1600
2025|B|12345|3|01|3596014|1|8|2|232|65845
2025|B|12345|3|01|3599042|1|8|2|491|33494
2025|B|12345|3|01|3599076|1|8|2|26|1650
2025|B|12345|3|01|3599092|1|8|2|106|6335
2025|B|12345|3|01|3621019|1|8|2|20|1290
2025|B|12345|3|01|3621027|1|8|2|288|18413
2025|B|12345|3|01|3631018|1|8|2|17|1705
2025|B|12345|3|01|3632016|1|8|2|52|3300
2025|B|12345|3|01|3639905|1|8|2|1|140
2025|B|12345|3|01|3641025|1|8|2|14|595
2025|B|12345|3|01|3693018|1|8|2|53|3600
2025|B|12345|3|01|3694024|1|8|2|26|1650
2025|B|12345|3|01|3697010|1|8|2|26|1650
2025|B|12345|3|01|3699024|1|8|2|517|36327
2025|B|12345|3|01|3699032|1|8|2|319|41824
2025|B|12345|3|01|3711018|1|8|2|26|1650
2025|B|12345|3|01|3722023|1|8|2|26|1650
2025|B|12345|3|01|3729011|1|8|2|1|140
2025|B|12345|3|01|3731016|1|8|2|27|1790
2025|B|12345|3|01|3791010|1|8|2|28|1735
2025|B|12345|3|01|3793016|1|8|2|141|9342
2025|B|12345|3|01|3793024|1|8|2|210|13785
2025|B|12345|3|05|3793024|1|8|2|26|1650
2025|B|12345|3|01|3793032|1|8|2|47|8855
2025|B|12345|3|01|3811016|1|8|2|47|3080
2025|B|12345|3|01|3812014|1|8|2|288|18094
2025|B|12345|3|01|3812022|1|8|2|52|3300
2025|B|12345|3|01|3812030|1|8|2|52|3300
2025|B|12345|3|01|3815018|1|8|2|160|28377
2025|B|12345|3|01|3816016|1|8|2|1|140
2025|B|12345|3|01|3819010|1|8|2|494|30985
2025|B|12345|3|01|3821015|1|8|2|92|7820
2025|B|12345|3|01|3892016|1|8|2|345|22361
2025|B|12345|3|01|3932010|1|8|2|9|1243
2025|B|12345|3|01|3932028|1|8|2|26|1650
2025|B|12345|3|01|3941029|1|8|2|26|1650
2025|B|12345|3|01|3951036|1|8|2|9|480
2025|B|12345|3|01|3996016|1|8|2|27|7657
2025|B|12345|3|01|3997030|1|8|2|6|392
2025|B|12345|3|01|3999101|1|8|2|358|24589
2025|B|12345|3|01|3999903|1|8|2|15|1085
2025|B|12345|3|01|4111019|1|8|2|864|89501
2025|B|12345|3|15|4111019|1|8|2|4|715
2025|B|12345|3|01|4111027|1|8|2|824|78042
2025|B|12345|3|01|4111928|1|8|2|919|70631
2025|B|12345|3|01|4111936|1|8|2|51|3780
2025|B|12345|3|01|4111944|1|8|2|703|63416
2025|B|12345|3|01|4111952|1|8|2|89|6060
2025|B|12345|3|01|4112017|1|8|2|150|28013
2025|B|12345|3|01|4113015|1|8|2|113|7120
2025|B|12345|3|01|4121018|1|8|2|52|3300
2025|B|12345|3|01|4121026|1|8|2|94|6175
2025|B|12345|3|01|4123014|1|8|2|2|385
2025|B|12345|3|01|4192019|1|8|2|13|1510
2025|B|12345|3|01|4193017|1|8|2|78|4950
2025|B|12345|3|01|4194015|1|8|2|52|3300
2025|B|12345|3|01|4199015|1|8|2|15|1085
2025|B|12345|3|01|4199908|1|8|2|278|20670
2025|B|12345|3|01|4211017|1|8|2|26|1650
2025|B|12345|3|01|4221016|1|8|2|92|5545
2025|B|12345|3|01|4222014|1|8|2|81|5175
2025|B|12345|3|01|4229010|1|8|2|26|1650
2025|B|12345|3|01|4291019|1|8|2|131|9963
2025|B|12345|3|01|4293015|1|8|2|26|1650
2025|B|12345|3|01|4299013|1|8|2|27|1790
2025|B|12345|3|01|5011010|1|8|2|830|63988
2025|B|12345|3|15|5011010|1|8|2|10|643
2025|B|12345|3|01|5011903|1|8|2|26|1650
2025|B|12345|3|01|5012018|1|8|2|346|60726
2025|B|12345|3|01|5111018|1|8|2|52|3300
2025|B|12345|3|01|6111017|1|8|2|26|1650
2025|B|12345|3|01|6112015|1|8|2|103|6683
2025|B|12345|3|01|6112023|1|8|2|26|1650
2025|B|12345|3|05|6114011|1|8|2|26|1650
2025|B|12345|3|01|6119011|1|8|2|70|4268
2025|B|12345|3|01|6121024|1|8|2|17|1715
2025|B|12345|3|01|6122014|1|8|2|332|27128
2025|B|12345|3|01|6131015|1|8|2|48|3130
2025|B|12345|3|01|6131023|1|8|2|3997|364189
2025|B|12345|3|05|6131023|1|8|2|26|1650
2025|B|12345|3|15|6131023|1|8|2|35|2468
2025|B|12345|3|01|6132013|1|8|2|149|10120
2025|B|12345|3|01|6132021|1|8|2|301|25503
2025|B|12345|3|01|6132039|1|8|2|52|3300
2025|B|12345|3|01|6132047|1|8|2|121|7931
2025|B|12345|3|01|6132055|1|8|2|77|4460
2025|B|12345|3|01|6132071|1|8|2|26|1650
2025|B|12345|3|01|6132089|1|8|2|4|1650
2025|B|12345|3|01|6133011|1|8|2|26|1650
2025|B|12345|3|01|6133029|1|8|2|78|4950
2025|B|12345|3|01|6134019|1|8|2|78|4950
2025|B|12345|3|01|6135017|1|8|2|110|8335
2025|B|12345|3|01|6136023|1|8|2|51|2810
2025|B|12345|3|01|6211023|1|8|2|1938|160575
2025|B|12345|3|01|6212013|1|8|2|332|21876
2025|B|12345|3|15|6212013|1|8|2|26|1650
2025|B|12345|3|01|6215017|1|8|2|38|2419
2025|B|12345|3|01|6215025|1|8|2|50|3215
2025|B|12345|3|01|6216023|1|8|2|68|6359
2025|B|12345|3|05|6216023|1|8|2|26|1650
2025|B|12345|3|01|6221014|1|8|2|26|1650
2025|B|12345|3|01|6222012|1|8|2|36|2060
2025|B|12345|3|01|6224018|1|8|2|28|1735
2025|B|12345|3|01|6225016|1|8|2|78|4950
2025|B|12345|3|01|6225024|1|8|2|26|1650
2025|B|12345|3|01|6225032|1|8|2|26|1650
2025|B|12345|3|01|6226022|1|8|2|67|4385
2025|B|12345|3|01|6231013|1|8|2|280|19171
2025|B|12345|3|01|6231021|1|8|2|183|19202
2025|B|12345|3|01|6232011|1|8|2|81|5160
2025|B|12345|3|01|6233019|1|8|2|90|5810
2025|B|12345|3|05|6233019|1|8|2|18|14199
2025|B|12345|3|01|6239017|1|8|2|244|15365
2025|B|12345|3|01|6312011|1|8|2|324|19733
2025|B|12345|3|01|6314017|1|8|2|53|3440
2025|B|12345|3|01|6322010|1|8|2|71|4810
2025|B|12345|3|01|6325030|1|8|2|232|27606
2025|B|12345|3|05|6325030|1|8|2|26|1650
2025|B|12345|3|01|6326012|1|8|2|1|35
2025|B|12345|3|01|6329016|1|8|2|272|19870
2025|B|12345|3|01|6411011|1|8|2|475|61036
2025|B|12345|3|01|6412019|1|8|2|233|15335
2025|B|12345|3|01|6419015|1|8|2|26|1650
2025|B|12345|3|01|6512017|1|8|2|133|8856
2025|B|12345|3|01|6513015|1|8|2|456|29597
2025|B|12345|3|15|6513015|1|8|2|26|1650
2025|B|12345|3|01|6514013|1|8|2|26|1650
2025|B|12345|3|01|6519013|1|8|2|27|2140
2025|B|12345|3|01|6621016|1|8|2|25|1160
2025|B|12345|3|01|6622014|1|8|2|15|1085
2025|B|12345|3|01|6622022|1|8|2|226|14509
2025|B|12345|3|01|6623012|1|8|2|28|1735
2025|B|12345|3|01|6628012|1|8|2|3|225
2025|B|12345|3|01|6629010|1|8|2|109|7913
2025|B|12345|3|01|6691019|1|8|2|27|3826
2025|B|12345|3|01|6692017|1|8|2|26|1650
2025|B|12345|3|01|6699021|1|8|2|78|4950
2025|B|12345|3|01|6699047|1|8|2|33|2232
2025|B|12345|3|01|6711015|1|8|2|26|1650
2025|B|12345|3|01|6714019|1|8|2|26|1650
2025|B|12345|3|01|6719019|1|8|2|53|3440
2025|B|12345|3|01|6729026|1|8|2|114|8490
2025|B|12345|3|01|6732011|1|8|2|67|13647
2025|B|12345|3|01|6811013|1|8|2|6|800
2025|B|12345|3|01|6815015|1|8|2|64|3860
2025|B|12345|3|01|6819017|1|8|2|94|5971
2025|B|12345|3|01|6911029|1|8|2|26|1650
2025|B|12345|3|01|6992011|1|8|2|25|1650
2025|B|12345|3|01|6999025|1|8|2|35|2235
2025|B|12345|3|01|6999041|1|8|2|26|1650
2025|B|12345|3|01|6999075|1|8|2|4|1650
2025|B|12345|3|01|6999083|1|8|2|46|6098
2025|B|12345|3|01|6999108|1|8|2|644|45016
2025|B|12345|3|01|6999900|1|8|2|220|20539
2025|B|12345|3|01|7111016|1|8|2|183|13360
2025|B|12345|3|01|7112014|1|8|2|301|36548
2025|B|12345|3|01|7113012|1|8|2|231|17575
2025|B|12345|3|01|7114010|1|8|2|192|16258
2025|B|12345|3|01|7115018|1|8|2|52|3300
2025|B|12345|3|01|7119010|1|8|2|55|3420
2025|B|12345|3|01|7121015|1|8|2|105|7090
2025|B|12345|3|01|7122013|1|8|2|52|3300
2025|B|12345|3|01|7123011|1|8|2|153|12306
2025|B|12345|3|01|7129019|1|8|2|1263|100482
2025|B|12345|3|01|7129902|1|8|2|94|5971
2025|B|12345|3|01|7131014|1|8|2|113|7975
2025|B|12345|3|01|7191018|1|8|2|37|2205
2025|B|12345|3|01|7291016|1|8|2|25|1510
2025|B|12345|3|01|7311012|1|8|2|153|10275
2025|B|12345|3|01|7414014|1|8|2|32|9306
2025|B|12345|3|01|7512016|1|8|2|26|1650
2025|B|12345|3|01|7513014|1|8|2|56|4950
2025|B|12345|3|01|7519012|1|8|2|26|1650
2025|B|12345|3|01|7611016|1|8|2|48|4015
2025|B|12345|3|01|7613012|1|8|2|52|13310
2025|B|12345|3|01|7613905|1|8|2|26|1650
2025|B|12345|3|01|8113128|1|8|2|26|1650
2025|B|12345|3|01|8123052|1|8|2|253|17335
2025|B|12345|3|01|8123060|1|8|2|107|6825
2025|B|12345|3|01|8123078|1|8|2|34|2168
2025|B|12345|3|01|8133027|1|8|2|26|1650
2025|B|12345|3|01|8133035|1|8|2|4|283
2025|B|12345|3|01|8219017|1|8|2|26|1650
2025|B|12345|3|01|8219025|1|8|2|67|4035
2025|B|12345|3|15|8219025|1|8|2|26|1650
2025|B|12345|3|01|8219033|1|8|2|47|2640
2025|B|12345|3|01|8219041|1|8|2|339|25304
2025|B|12345|3|15|8219041|1|8|2|26|1650
2025|B|12345|3|01|8219059|1|8|2|23|1075
2025|B|12345|3|01|8219067|1|8|2|52|3300
2025|B|12345|3|01|8219122|1|8|2|15|1085
2025|B|12345|3|01|8219130|1|8|2|25|1160
2025|B|12345|3|01|8311011|1|8|2|24|1565
2025|B|12345|3|01|8312019|1|8|2|52|3300
2025|B|12345|3|01|8411019|1|8|2|39|2650
2025|B|12345|3|01|8412017|1|8|2|26|1650
2025|B|12345|3|01|8413015|1|8|2|149|21617
2025|B|12345|3|01|8414013|1|8|2|26|1650
2025|B|12345|3|01|8415011|1|8|2|28|1735
2025|B|12345|3|01|8421018|1|8|2|56|7277
2025|B|12345|3|01|8422016|1|8|2|26|1650
2025|B|12345|3|01|8424012|1|8|2|742|87832
2025|B|12345|3|15|8424012|1|8|2|12|769
2025|B|12345|3|01|8425010|1|8|2|52|3300
2025|B|12345|3|01|8426018|1|8|2|78|4950
2025|B|12345|3|01|8426026|1|8|2|26|1650
2025|B|12345|3|01|8427016|1|8|2|186|26775
2025|B|12345|3|01|8428014|1|8|2|27|1790
2025|B|12345|3|01|8429012|1|8|2|22|920
2025|B|12345|3|01|8429038|1|8|2|118|11688
2025|B|12345|3|01|8429046|1|8|2|26|1650
2025|B|12345|3|01|8511017|1|8|2|82|6848
2025|B|12345|3|01|8519011|1|8|2|92|5804
2025|B|12345|3|15|8519011|1|8|2|26|1650
2025|B|12345|3|01|8521016|1|8|2|6|392
2025|B|12345|3|01|8522014|1|8|2|30|4655
2025|B|12345|3|01|8524010|1|8|2|26|1650
2025|B|12345|3|01|8611015|1|8|2|240|17261
2025|B|12345|3|01|8612013|1|8|2|28|1735
2025|B|12345|3|01|8619019|1|8|2|25|1650
2025|B|12345|3|01|8711013|1|8|2|149|10050
2025|B|12345|3|01|8711021|1|8|2|2785|187916
2025|B|12345|3|05|8711021|1|8|2|26|1650
2025|B|12345|3|01|8712011|1|8|2|495|46205
2025|B|12345|3|01|8714017|1|8|2|54|3385
2025|B|12345|3|01|8721012|1|8|2|52|3300
2025|B|12345|3|01|8722010|1|8|2|1097|100387
2025|B|12345|3|01|8813017|1|8|2|26|1650
2025|B|12345|3|01|8814015|1|8|2|1|140
2025|B|12345|3|01|8821028|1|8|2|26|1650
2025|B|12345|3|01|8824014|1|8|2|3|1050
2025|B|12345|3|01|8825012|1|8|2|26|1650
2025|B|12345|3|01|8827018|1|8|2|27|1790
2025|B|12345|3|01|8839013|1|8|2|7|755
2025|B|12345|3|01|8839906|1|8|2|30|2365
2025|B|12345|3|01|8911019|1|8|2|400|28073
2025|B|12345|3|01|8913015|1|8|2|225|14020
2025|B|12345|3|01|8914013|1|8|2|27|1790
2025|B|12345|3|01|8915011|1|8|2|146|9271
2025|B|12345|3|01|8919013|1|8|2|172|11206
2025|B|12345|3|01|8921018|1|8|2|26|1650
2025|B|12345|3|01|8922016|1|8|2|227|14909
2025|B|12345|3|01|8922024|1|8|2|52|3300
2025|B|12345|3|01|8929020|1|8|2|52|3300
2025|B|12345|3|01|8932015|1|8|2|79|12712
2025|B|12345|3|01|8933013|1|8|2|478|30955
2025|B|12345|3|05|8933013|1|8|2|26|1650
2025|B|12345|3|01|8934011|1|8|2|150|8695
2025|B|12345|3|01|8935019|1|8|2|616|458645
2025|B|12345|3|01|8936017|1|8|2|26|1650
2025|B|12345|3|01|8939011|1|8|2|15|1085
2025|B|12345|3|01|8941016|1|8|2|54|3475
2025|B|12345|3|01|8942014|1|8|2|85|7372
2025|B|12345|3|01|8944028|1|8|2|54|3563
2025|B|12345|3|01|8944098|1|8|2|538|35450
2025|B|12345|3|01|8949888|1|8|2|159|11151
2025|B|12345|3|01|8949896|1|8|2|26|1650
2025|B|12345|3|01|8949903|1|8|2|291|34266
2025|B|12345|3|01|8991011|1|8|2|39161|3847014
2025|B|12345|3|03|8991011|1|8|2|26|1650
2025|B|12345|3|05|8991011|1|8|2|52|3300
2025|B|12345|3|15|8991011|1|8|2|58|4782
2025|B|12345|3|01|9112012|1|8|2|1250|110989
2025|B|12345|3|01|9113010|1|8|2|531|40326
2025|B|12345|3|01|9115016|1|8|2|411|51815
2025|B|12345|3|15|9115016|1|8|2|27|1653
2025|B|12345|3|01|9119018|1|8|2|165|10916
2025|B|12345|3|01|9121013|1|8|2|156|9900
2025|B|12345|3|01|9122011|1|8|2|105|8359
2025|B|12345|3|01|9129017|1|8|2|108|8250
2025|B|12345|3|01|9211012|1|8|2|1302|126015
2025|B|12345|3|01|9212010|1|8|2|364|22645
2025|B|12345|3|01|9213018|1|8|2|111|8014
2025|B|12345|3|01|9214016|1|8|2|116|58111
2025|B|12345|3|01|9215014|1|8|2|26|1650
2025|B|12345|3|01|9219016|1|8|2|52|3300
2025|B|12345|3|01|9221011|1|8|2|26|1650
2025|B|12345|3|01|9231010|1|8|2|26|1650
2025|B|12345|3|01|9231028|1|8|2|54|3385
2025|B|12345|3|01|9311044|1|8|2|52|3300
2025|B|12345|3|01|9331018|1|8|2|250|16097
2025|B|12345|3|01|9411018|1|8|2|770|52745
2025|B|12345|3|15|9411018|1|8|2|53|3440
2025|B|12345|3|01|9411026|1|8|2|796|54434
2025|B|12345|3|15|9411026|1|8|2|40|2685
2025|B|12345|3|01|9411034|1|8|2|1476|141515
2025|B|12345|3|15|9411034|1|8|2|113|8910
2025|B|12345|3|01|9411901|1|8|2|3|1160
2025|B|12345|3|01|9411919|1|8|2|26|1650
2025|B|12345|3|01|9411998|1|8|2|332|24542
2025|B|12345|3|15|9411998|1|8|2|26|1650
2025|B|12345|3|01|9911018|1|8|2|12|1055
2025|B|12345|3|01|9912024|1|8|2|56|3440
2025|B|12345|3|01|9919012|1|8|2|768|50030
2025|B|12345|3|05|9919012|1|8|2|26|1650
2025|B|12345|3|01|9999999|1|8|2|5504|554804
2025|B|12345|3|15|9999999|1|8|2|35|2480
2025|B|12345|3|01|000000|1|8|2|4017|561392
2025|B|12345|3|03|000000|1|8|2|1|70
2025|B|12345|10|01|111013|1|1|1|5|640
2025|B|12345|10|01|111039|1|1|1|13|17426
2025|B|12345|10|01|111047|1|1|1|8|6765
2025|B|12345|10|01|111063|1|1|1|117|99754
2025|B|12345|10|01|111089|1|1|1|43|21905
2025|B|12345|10|05|111089|1|1|1|14|4264
2025|B|12345|10|01|111104|1|1|1|5|1529
2025|B|12345|10|01|112045|1|1|1|5|4568
2025|B|12345|10|01|112053|1|1|1|30|13244
2025|B|12345|10|01|112128|1|1|1|14|10679
2025|B|12345|10|01|124040|1|1|1|129|90206
2025|B|12345|10|01|129024|1|1|1|11|4131
2025|B|12345|10|01|131011|1|1|1|38|32165
2025|B|12345|10|01|142084|1|1|1|12|12011
2025|B|12345|10|01|149014|1|1|1|40|21603
2025|B|12345|10|01|149907|1|1|1|94|77784
2025|B|12345|10|01|191015|1|1|1|23|4010
2025|B|12345|10|01|211011|1|1|1|120|56668
2025|B|12345|10|01|212019|1|1|1|129|50964
2025|B|12345|10|01|213017|1|1|1|3|1153
2025|B|12345|10|01|214015|1|1|1|16|6753
2025|B|12345|10|01|219015|1|1|1|37|9307
2025|B|12345|10|01|219908|1|1|1|15|4893
2025|B|12345|10|01|221010|1|1|1|16|11890
2025|B|12345|10|01|222018|1|1|1|17|22599
2025|B|12345|10|01|231019|1|1|1|33|11935
2025|B|12345|10|01|232017|1|1|1|24|9759
2025|B|12345|10|01|259011|1|1|1|34|27984
2025|B|12345|10|01|311019|1|1|1|62|31131
2025|B|12345|10|01|313015|1|1|1|164|131935
2025|B|12345|10|01|329905|1|1|1|6|10689
2025|B|12345|10|01|1111012|1|1|1|416|220911
2025|B|12345|10|01|1211028|1|1|1|20|28194
2025|B|12345|10|01|1329904|1|1|1|52|39923
2025|B|12345|10|01|1411016|1|1|1|5|9970
2025|B|12345|10|01|1413012|1|1|1|13|38333
2025|B|12345|10|01|1419010|1|1|1|27|14482
2025|B|12345|10|01|1439018|1|1|1|10|7077
2025|B|12345|10|01|2012011|1|1|1|36|21274
2025|B|12345|10|15|2012011|1|1|1|31|118063
2025|B|12345|10|01|2012029|1|1|1|11|5066
2025|B|12345|10|01|2012037|1|1|1|23|11604
2025|B|12345|10|01|2013027|1|1|1|4|887
2025|B|12345|10|01|2029024|1|1|1|37|22479
2025|B|12345|10|01|2029032|1|1|1|23|3671
2025|B|12345|10|01|2041010|1|1|1|8|15816
2025|B|12345|10|01|2049014|1|1|1|46|13058
2025|B|12345|10|01|2049022|1|1|1|53|57586
2025|B|12345|10|01|2049030|1|1|1|13|10598
2025|B|12345|10|01|2051027|1|1|1|129|119363
2025|B|12345|10|01|2052017|1|1|1|7|3117
2025|B|12345|10|01|2071017|1|1|1|257|166309
2025|B|12345|10|01|2072023|1|1|1|12|49903
2025|B|12345|10|01|2092021|1|1|1|27|7558
2025|B|12345|10|01|2093011|1|1|1|285|193966
2025|B|12345|10|05|2093011|1|1|1|12|6043
2025|B|12345|10|01|2094019|1|1|1|8|1730
2025|B|12345|10|01|2094027|1|1|1|94|40851
2025|B|12345|10|01|2097013|1|1|1|44|23157
2025|B|12345|10|01|2099043|1|1|1|240|170745
2025|B|12345|10|01|2114023|1|1|1|12|7503
2025|B|12345|10|01|2122018|1|1|1|49|21000
2025|B|12345|10|01|2131027|1|1|1|51|23237
2025|B|12345|10|01|2131043|1|1|1|9|1414
2025|B|12345|10|01|2313039|1|1|1|21|13454
2025|B|12345|10|01|2317031|1|1|1|8|1552
2025|B|12345|10|01|2392025|1|1|1|30|8669
2025|B|12345|10|01|2411015|1|1|1|58|13892
2025|B|12345|10|01|2411023|1|1|1|55|122790
2025|B|12345|10|01|2412013|1|1|1|85|44622
2025|B|12345|10|01|2415017|1|1|1|111|83933
2025|B|12345|10|01|2419069|1|1|1|35|15160
2025|B|12345|10|01|2432011|1|1|1|1437|892967
2025|B|12345|10|01|2519017|1|1|1|58|14355
2025|B|12345|10|01|2612019|1|1|1|42|38776
2025|B|12345|10|15|2612019|1|1|1|4|2929
2025|B|12345|10|01|2621010|1|1|1|68|15788
2025|B|12345|10|01|2633015|1|1|1|15|13434
2025|B|12345|10|05|2639013|1|1|1|12|14785
2025|B|12345|10|01|2639039|1|1|1|57|25942
2025|B|12345|10|01|2711019|1|1|1|57|53727
2025|B|12345|10|01|2812015|1|1|1|163|106318
2025|B|12345|10|01|2829010|1|1|1|34|23619
2025|B|12345|10|01|2829028|1|1|1|25|10904
2025|B|12345|10|01|3021011|1|1|1|26|7066
2025|B|12345|10|01|3032018|1|1|1|7|2056
2025|B|12345|10|01|3041019|1|1|1|26|5204
